doc_id,page,block_type,section,text
dsi2566.pdf,49,heading,O3. การมีเครือข่ายความร่วมมือกับสถาบันอุดมศึกษา,O3. การมีเครือข่ายความร่วมมือกับสถาบันอุดมศึกษา
dsi2566.pdf,49,paragraph,O3. การมีเครือข่ายความร่วมมือกับสถาบันอุดมศึกษา,และหน่วยงาน ทั้งภาครัฐและเอกชน เพื่อสร้ าง
dsi2566.pdf,49,paragraph,O3. การมีเครือข่ายความร่วมมือกับสถาบันอุดมศึกษา,ความเขมแข็งใหกับวิทยาลัยฯ
dsi2566.pdf,49,heading,O4. การสร้างรถไฟฟ้าสายสีแดงเข,O4. การสร้างรถไฟฟ้าสายสีแดงเข
dsi2566.pdf,49,paragraph,O4. การสร้างรถไฟฟ้าสายสีแดงเข,วงบางซื่อ  –
dsi2566.pdf,49,paragraph,O4. การสร้างรถไฟฟ้าสายสีแดงเข,มหาวิทยาลัยธรรมศาสตร์ ศูนย์รังสิต รวมทั้งการ
dsi2566.pdf,49,heading,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,(Demographic Shift) ด้วยเทคโนโลยีทาง
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,การแพ ทย์ที่ก้าวล้ำทำให
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,ประชากรมีอายุยืน
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,ยาวขึ้น ขณะที่วิถีชีวิตของคนยุค ใหม่มีแนวโน
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,มีบุตรลดน้ อยลง ท ำให
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,ประชากรในวัยเรียน
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,ลดลง และประเทศกําลังก้ าวสู่สังคมสูงวัยโดย
dsi2566.pdf,49,paragraph,T1. การเปลี่ ยนแปลงของโครงสร้างประชากร,สมบูรณ (Aged Society)
dsi2566.pdf,49,heading,T2. แนวโน,T2. แนวโน
dsi2566.pdf,49,paragraph,T2. แนวโน,มการ ได้ รับการจัดสรรงบประมาณ
dsi2566.pdf,49,paragraph,T2. แนวโน,แผ่น ดินลดลง  จากการ เปลี่ยนสภาพเป็น
dsi2566.pdf,49,paragraph,T2. แนวโน,มหาวิทยาลัยในก ำกับของรัฐ  วิทยาลัย ฯ ต้อง
dsi2566.pdf,49,paragraph,T2. แนวโน,พึ่งพางบรายได้ของตนเองมากขึ้น
dsi2566.pdf,49,heading,T3. ภาวะเศรษฐกิจที่ชะลอตั วถดถอยจากสถาน  -,T3. ภาวะเศรษฐกิจที่ชะลอตั วถดถอยจากสถาน  -
dsi2566.pdf,49,paragraph,T3. ภาวะเศรษฐกิจที่ชะลอตั วถดถอยจากสถาน  -,การแพร
dsi2566.pdf,49,heading,ระบาด COVID-19 ส,ระบาด COVID-19 ส
dsi2566.pdf,49,paragraph,ระบาด COVID-19 ส,งผล ต่อ
dsi2566.pdf,49,paragraph,ระบาด COVID-19 ส,รายได้ของประเทศ รวมถึงผู้ปกครองของผู้เรียน
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,- 50 -
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,พัฒนาระบบขนส
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,ง ขนาดรอง ( Feeder) ในพื้นที่
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,โดยรอบและภายใน  มธ. ศูนย์รั งสิต จะช่วยให
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,สามารถเชื่อม ต่อกับ สถานีและพื้ นที่อื่น ๆ ได้
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,อย่าง สะดวก  มีความคล
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,องตัวในการสัญจรมาก
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,ในการตัดสินใจส่ง บุตรหลาน เข้าเรียน ในระดับ
dsi2566.pdf,50,paragraph,ระบาด COVID-19 ส,มหาวิทยาลัย
dsi2566.pdf,50,heading,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,ที่มีการเปิดหลักสูตร และรับสมัครนักศึกษาด้าน
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,วิทยาศาสตร์ข้อมูลมา กขึ้น รวมถึง การเปลี่ยน
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,แปลงของเทคโนโลยีดิจิทัล ทำให้ตลาดการเรียน
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,การสอนออนไลน์เปิดกว้างมากขึ้น มหาวิทยาลัย
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,ที่มีชื่อเสียงใน ต่างประเทศมี การเปิด หลักสูตร
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,ออนไลน์ทั้งแบบรับปริญญา  และไม่รับปริญญา
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,ซึ่งดึงดูดผู้เรียนจากทั่วโลก ทำให้มีคู่แข่งขันเพิ่ม
dsi2566.pdf,50,paragraph,T4. การแข่งขันจากมหาวิทยาลัยในและต่างประเทศ,มากขึ้นตามไปด้วย
dsi2566.pdf,50,heading,9.3 ผลการดำเนินงานของหลักสูตร/ผลการประกันคุณภาพ,9.3 ผลการดำเนินงานของหลักสูตร/ผลการประกันคุณภาพ
dsi2566.pdf,50,heading,ผลการประเมินตามเกณฑ์ AUN-QA ปีการศึกษา 2564,ผลการประเมินตามเกณฑ์ AUN-QA ปีการศึกษา 2564
dsi2566.pdf,50,paragraph,ผลการประเมินตามเกณฑ์ AUN-QA ปีการศึกษา 2564,เกณฑ์ข้อที่ คะแนน
dsi2566.pdf,50,heading,1. ผลการเรียนรู้ที่คาดหวัง (Expected Learning Outcomes) 3,1. ผลการเรียนรู้ที่คาดหวัง (Expected Learning Outcomes) 3
dsi2566.pdf,50,heading,2. โครงสร้างเนื้อหาหลักสูตร (Programme Structure and Content) 3,2. โครงสร้างเนื้อหาหลักสูตร (Programme Structure and Content) 3
dsi2566.pdf,50,heading,3. การจัดการเรียนการสอน (Teaching and Learning Approach) 3,3. การจัดการเรียนการสอน (Teaching and Learning Approach) 3
dsi2566.pdf,50,heading,4. การประเมินผู้เรียน (Student Assessment) 3,4. การประเมินผู้เรียน (Student Assessment) 3
dsi2566.pdf,50,heading,5. บุคลากรสายวิชาการ (Academic Staff) 3,5. บุคลากรสายวิชาการ (Academic Staff) 3
dsi2566.pdf,50,heading,6. การบริการสนับสนุนผู้เรียน (Student Support Services) 3,6. การบริการสนับสนุนผู้เรียน (Student Support Services) 3
dsi2566.pdf,50,heading,7. สิ่งอำนวยความสะดวก และโครงสร้างพื้นฐาน (Facilities and Infrastructure) 3,7. สิ่งอำนวยความสะดวก และโครงสร้างพื้นฐาน (Facilities and Infrastructure) 3
dsi2566.pdf,50,heading,8. ผลผลิตและผลลัพธ์ (Output and Outcomes) 2,8. ผลผลิตและผลลัพธ์ (Output and Outcomes) 2
dsi2566.pdf,50,paragraph,8. ผลผลิตและผลลัพธ์ (Output and Outcomes) 2,ผลคะแนนโดยรวม (Overall Verdict) 3
dsi2566.pdf,50,heading,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,9.4 แผนปรับปรุงและพัฒนาหลักสูตร
dsi2566.pdf,50,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,การพัฒนาหลักสูตร วิธีการดำเนินการ
dsi2566.pdf,50,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,จุดเด่น
dsi2566.pdf,50,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,1) PLOs ควรพัฒนามาจากความต้องการของ SHs
dsi2566.pdf,50,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,โดยใช้หลัก SMART characteristics
dsi2566.pdf,51,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,- 51 -
dsi2566.pdf,51,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,1) หลักสูตรได้กำหนด 6 PLOs โดยใช้หลักการ
dsi2566.pdf,51,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,Bloom’s Taxonomy ซึ่งครอบคลุมทั้งความรู้ ทักษะ
dsi2566.pdf,51,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,และเจตคติ
dsi2566.pdf,51,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,2) หลักสูตรมีต้นกำเนิดจากโครงการบัณฑิตพันธุ์
dsi2566.pdf,51,paragraph,9.4 แผนปรับปรุงและพัฒนาหลักสูตร,ใหม่ของกระทรวง อว. และมีการจัดการศึกษาใน
dsi2566.pdf,51,heading,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ
dsi2566.pdf,51,paragraph,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ,จัดการเรียนการสอนร่วมกันกับภาคอุตสาหกรรม
dsi2566.pdf,51,paragraph,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ,3) หลักสูตรมีการจัดกิจกรรมการเรียนการสอน
dsi2566.pdf,51,paragraph,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ,ที่ส่งเสริมการเรียนรู้ตลอดชีวิต เช่น วิชาโครงงาน ฝึก
dsi2566.pdf,51,paragraph,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ,ปฏิบัติงาน สหกิจศึกษา
dsi2566.pdf,51,paragraph,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ,2) หลักสูตรพึงกำหนด CLOs ของแต่ละรายวิชา
dsi2566.pdf,51,paragraph,รูปแบบบูรณาการกับการทำงาน ( WIL) ซึ่งทำให้มีการ,และทำการเชื่อมโยง CLOs เข้ากับ PLOs
dsi2566.pdf,51,heading,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ทักษะทางด้านภาษาอังกฤษให้กันนักศึกษา ซึ่งจะเป็น
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ทักษะที่ช่วยเสริมให้ทักษะการเรียนรู้ตลอดชีวิต
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,(Lifelong Learning) ของนักศึกษาพัฒนาได้อย่างมี
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ประสิทธิภาพและประสิทธิผล
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,จุดด้อย
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,1) ขาดการทำการเทียบเทียง ( Benchmarking)
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,กับหลักสูตรที่มีลักษณะเดียวกันกับหลักสูตรที่มี
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ชื่อเสียงทั้งในและต่างประเทศ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,2) หลักสูตรควรนำเอาความต้องการของผู้มีส่วน
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ได้ส่วนเสียทั้งหมด มากำหนดคุณสมบัติที่พึงประสงค์
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ของบัณฑิตของหลักสูตร และ PLOs ของหลักสูตร
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,3) หลักสูตรควรแสดงให้เห็นว่า PLOs ทุกข้อ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ของหลักสูตรนั้น นักศึกษาสามารถบรรลุได้เมื่อ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,นักศึกษาสำเร็จการศึกษา
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,1) หลักสูตรพึงทำการเทียบเทียง ( Benchmarking)
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,เพื่อให้มั่นใจได้ว่า Content ของหลักสูตร ยังตรงกับ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ความต้องการในระดับนานาชาติ และทันต่อ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ความก้าวหน้าในวงวิชาการและวิชาชีพ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,2) ควรใช้หลักการ Backward Curriculum ในการ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ออกแบบหลักสูตร โดยการนำเอาความต้องการของผู้มี
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ส่วนได้ส่วนเสีย มากำหนดคุณสมบัติที่พึงประสงค์ของ
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,บัณฑิตของหลักสูตร แล้วกำหนด PLOs ของหลักสูตร
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,แล้วจึงกำหนดรายวิชาที่นักศึกษาต้องศึกษาต่อไป
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,3) หลักสูตรควร กำหนด การประเมินผลสัมฤทธิ์
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ทางตรง ( Direct Assessment) หรือการประเมิน
dsi2566.pdf,51,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ผลสัมฤทธิ์ทางอ้อม (Indirect Assessment) ของแต่ละ
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,- 52 -
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ภาคผนวก
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,ภาคผนวก 1   ผลงานทางวิชาการ (ย้อนหลัง 5 ปี) ของอาจารย์ผู้รับผิดชอบหลักสูตรและอาจารย์ประจำ
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,หลักสูตร
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,อาจารย์ผู้รับผิดชอบหลักสูตรคนที่ 1: ผู้ช่วยศาสตราจารย์ ดร. ศรัณย์ กุลยานนท์
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,International Journals
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,"N. Chotisarn, W. Pimanmassuriya and S. Gulyanon , ""Deep Learning Visualization for"
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,"Underspecification Analysis in Product Design Matching Model Development,"" in IEEE"
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,"Access, vol. 9, pp. 108049-108061, 2021, doi: 10.1109/ACCESS.2021.3102174."
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,"He L.; Gulyanon, S.; Skanata, M.M.; Karagyozov, D.; Heckscher, E.S.; Krieg, M.; Tsechpenakis, G.;"
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,"Gershow, M.; Tracey, W.D., Jr., ‘Direction selectivity in Drosophila proprioceptors requires"
dsi2566.pdf,52,paragraph,3) หลักสูตรควรพิจารณาเพิ่มพูนทักษะด้าน IT และ,"the mechanosensory channel TMC,’ Current Biology, 29(6):945 -956.e3, 2019. DOI:"
dsi2566.pdf,52,heading,10.1016/j.cub.2019.02.025.,10.1016/j.cub.2019.02.025.
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,National Journal
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"ปกป้อง ส่องเมือง , รัฐภูมิ เกียรติวีระศักดิ์ , รัชฎา คงคะจันทร์ , ศรัณย์ กุลยานนท์  และ วสิศ ลิ้มประเสริฐ , “การ"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"พัฒนาฟีเจอร์แนะนำคำสำคัญสำหรับการค้นหาข้อมูลภาษาไทย ”, วารสารวิชาการ การจัดการ"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"เทคโนโลยี มหาวิทยาลัยราชภัฏมหาสารคาม, ปีที่ 8 ฉบับที่ 2, กรกฎาคม-ธันวาคม พ.ศ. 2564"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,International Conference
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"Gulyanon, S.; He, L.; Tracey, W.D., Jr.; Tsechpenakis, G., ‘Neuron tracking in calcium image stacks"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"using accordion articulations,’ ISBI, 2019. DOI: 10.1109/ISBI.2019.8759386"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"Gulyanon, S.; Sharifai, N.; Kim, M. D.; Chiba A.; Tsechpenakis, G., ‘Part-wise neuron segmentation"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"using artificial templates,’ ISBI, 2018. DOI: 10.1109/ISBI.2018.8363656"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"Gulyanon, S.; He, L.; Tracey, W.D., Jr.; Tsechpenakis, G., ‘Neurite tracking in time -lapse calcium"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"images using MRF-modeled pictorial structures,’ ISBI, 2018. DOI: 10.1109/ISBI.2018.8363872"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,อาจารย์ผู้รับผิดชอบหลักสูตรคนที่ 2: อ.ดร.ทวีวัฒน์ เหลืองวิริยะ
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"Taweewat Luangwiriya and Rachada Kongkachandra, “Automatic Conflict Detection in Non-"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"Functional Requirement Analysis using a Conceptual Graph”, ECTI-CIT Transactions, vol."
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"17, no. 1, pp. 82–94, Feb. 2023."
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"Taweewat Luangwiriya et al., ""Elderly Job Opportunity Analytic and Prediction System for Thai"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"Aging Society,"" 2022 26th International Computer Science and Engineering Conference"
dsi2566.pdf,52,paragraph,10.1016/j.cub.2019.02.025.,"(ICSEC), Sakon Nakhon, Thailand, 2022, pp. 346-350, doi: 10.1109/ICSEC56"
dsi2566.pdf,52,heading,337.2022.10049325.,337.2022.10049325.
dsi2566.pdf,53,paragraph,337.2022.10049325.,- 53 -
dsi2566.pdf,53,paragraph,337.2022.10049325.,"Taweewat Luangwiriya, and Rachada Kongkachandra, ""Non-Functional Requirement Extraction"
dsi2566.pdf,53,paragraph,337.2022.10049325.,"by using Conceptual Graphs,"" 2021 18th International Joint Conference on Computer"
dsi2566.pdf,53,paragraph,337.2022.10049325.,"Science and Software Engineering (JCSSE), 2021, pp. 1-6, IEEE, doi: 10.1109/JCSSE5311"
dsi2566.pdf,53,heading,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Taweewat Luangwiriya, Rachada Kongkachandra, and Pokpong Songmuang, “Representation of"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Conflicts in Non-Functional Requirement using Conceptual Graphs”, 2021 International"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Symposium on Electrical, Electronics and Information Engineering (ISEEIE 2021)."
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Association for Computing Machinery, New York, NY, USA, 560–567, ACM, doi:"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,https://doi.org/10.1145/3459104.3459196 https://dl.acm.org/doi/10.1145/3459104.345
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Kwanrutai Saelim Taweewat Luangwiriya and Rachada Kongkachandra, Using Conceptual Graph"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"to Represent Semantic Relation of Thai Facebook Posts in Marketing, 2019 14th"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,International Joint Symposium on Artificial Intelligence and Natural Language Processing
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"(iSAI-NLP), October 2019"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,อาจารย์ผู้รับผิดชอบหลักสูตรคนที่ 3: อาจารย์ สมเกียรติ โกศลสมบัติ
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"P. Sinta, S. Kosolsombat, Development of a Prototype Program for Separating Overlapping"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Images Files, ICCIA 2023, June 23-25, 2023."
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"N. Yimporntana, S. Kosolsombat , Enhancing Denial -of-Service (DoS) Attack Defense"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Mechanisms through Machine Learning-Based Analysis of Network Traffic Data, ICCIA"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"2023, June 23-25, 2023."
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"P. Rattanawin, S. Kosolsombat, Sentiment Analysis for Preventing HIV Policy Comments Using"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Word2Vec, ICCIA 2023, June 23-25, 2023."
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"S. Kosolsombat, C. Ratanavilisagul, Applied Deep Reinforcement Learning for Solving the"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Vehicle Routing Problem with Time Windows, ICCIA 2023, June 23-25, 2023."
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"S. Kosolsombat , C. Ratanavilisagul, Modified Ant Colony Optimization with Selecting and"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"Elimination Customer and Re -initialization for VRPTW, Bulletin of Electrical Engineering"
dsi2566.pdf,53,paragraph,7.2021. 9493849. https://ieeexplore.ieee.org/document/9493849,"and Informatics Journal, Vol.11, No.6, December 2022, ISSN: 2302 -0285, DOI:"
dsi2566.pdf,53,heading,10.11591/eei.v11i6.3943,10.11591/eei.v11i6.3943
dsi2566.pdf,53,paragraph,10.11591/eei.v11i6.3943,อาจารย์ผู้รับผิดชอบหลักสูตรคนที่ 4: นายไชยณัฐ จามรมาน
dsi2566.pdf,53,paragraph,10.11591/eei.v11i6.3943,"ผู้ทรงคุณวุฒิ จากภาคอุตสาหกรรม Executive Director, บริษัท e-Cop ประเทศไทย"
dsi2566.pdf,53,paragraph,10.11591/eei.v11i6.3943,ประสบการณ์การทำงาน
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,- 54 -
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,ตำแหน่งงาน หน่วยงาน ช่วงเวลา
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,"Executive Director e-Cop (Thailand) Co., Ltd. พ.ศ. 2559-ปัจจุบัน"
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,"Principal Consultant Symantec Asia Pacific PTE, Ltd.,"
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Singapore
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,พ.ศ. 2557-2559
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Director/Principal
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Consultant/Trainer
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,ACIS Professional Center Company
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,"Limited, Bangkok, Thailand"
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,พ.ศ. 2554-2557
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Systems Engineer Citrix Systems Asia Pacific พ.ศ. 2548 – 2544
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Senior Systems Engineer (Pre
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,and Post-sales support)
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,"Hitachi Data Systems, Thailand พ.ศ. 2545 – 2548"
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Project Manager IT ONE  พ.ศ. 2545
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Senior Systems Engineer SIS Distributions Thailand พ.ศ. 2544 – 2545
dsi2566.pdf,54,paragraph,10.11591/eei.v11i6.3943,Systems Engineer Kuwait Petroleum Thailand พ.ศ. 2542-2543
